NCT number,label_M,IPD Description,label_IPD
NCT03225222,1,3b48cc7de020ffbc877460084405fe4c96f81b26cdc79f44cfb1b62ae6a4b643,1
NCT05150886,1,f05caf8ab9e4c8ed161f3f602e7e6e0bdb691ab2bbea6915654797178710d015,0
NCT05945589,2,f8d456e9ca6fe06bc0114d9011f4f0a5098b4af40b329d4c43bf97f6c767fc8f,2
NCT05662384,2,cdcd6a34a2d52d088abf497283b28b5070bcfda9b4caf7845dfab9f2c14352c9,1
NCT04191486,1,501e84c676def0f2764237506181d97c6a0e79d326cc3a27c865e05c2cce0a09,1
NCT06090929,0,a1a5b33546a6332948f465c72847749c89da395e24fa06e14112dfea6ad2a570,1
NCT04311697,1,2a7d4fb25c30c5f0038c5b9e37f255197c5d73ae2fa7d56004ba67a4b6feb172,0
NCT03483571,2,bc65c98c5b835bc840d0ac097fcea2774cb7945e84a6223068f27c4d708432a9,2
NCT05251740,1,e04762592fecb5242fd48cf84a317a8b53a473b7022f0ad8219acf8779fc1917,0
NCT05665257,0,d61fc8ff1a2d4bd14e41adef176ab0e9cb970ef9954c071dfadc0d51d678ddbc,0
NCT03557151,0,f815e19e8d0b4f000584fa5ed70f0e2a96fc362a2b43d4ff7ceb631670690a93,0
NCT05778383,0,5f274aab1bf3b22c806c24b432823a2d32ebd9d8dc4551c2a85a019c459c768a,2
NCT04621045,0,6b3509a15dd48a6848f7ac4b7306feed86e16d678263bc6a0a3816d94b05b368,0
NCT02283411,1,0873cfda913ee293c68bdae812c15d574b7090b1006dbaf117a2a15dd572ad9b,1
NCT04320537,1,ba2712e700c7a901dcbce0ce7e1617ecdcb48b0bbe02d5f9cba256bc087523c9,1
NCT04767737,1,7a3e8e489b7bee370dee5cfea0c2967444284f66fe7ce97a8cbc9ed20268432d,1
NCT03000062,0,00a7f36357be66399b5604c1e4f351f76fc90256b2ec72f6be619bb4e0b6dc22,1
NCT05359627,2,d54078f1b33b23416569798d1ab532786a1632706c18e3f5f1fa99c190c442fa,2
NCT05271903,0,b8b2e5cc3fe2834c241c0c51e70c671d5ad015233d88fdf6b484996e37ad290c,2
NCT05110872,0,5839ddda525cdde7f9f53ff3f14ce82fc9bfbe42f61eb05df8425b06f235775f,2
NCT03233750,0,8aaba0eb52bd4875f8b8f9b3bb068f9f1bb3d2fbd0576712d8f1efb228049333,1
NCT02642562,1,9beb26bc0b0c57da094586acc345aa5439171fc8999c5e0262f66348280d1071,0
NCT02841527,2,68051960688c2c86782085823c94324f0fcb09cababc019b559f99538baf6f67,2
NCT03345511,2,779646c0ce08af438f341e6e33b021059ffae4abd4f21004107303bd5d51d7f3,2
NCT04172792,0,344fcf445d1762a821bdc93ca1b9d040e3505400f2473637983b902aaf340b45,0
NCT04114318,0,c2329923b4a7162f584263179e74dc4af0d1fe7730b446e48f942cf187ed4c39,2
NCT04338009,2,26fa42febce6bba31927f75a8d8dcf371ebd5198b2ca9f92a6ab4629e18acb24,2
NCT03444350,1,f9a679471c9ec37ab8f4032bb853049b02d04a724907cfba4ff5dfe3bf34458a,2
NCT03260127,0,12ccd773ff9fc2ef17f991d2b7ba4e3f6abf02d38bbf1c1ab947acc571dc370c,0
NCT01726036,0,f3563294153b6d9f7b30a23cdb0802e74000848f62869ffa3a3d7e2eb0d96c0e,0
NCT03321734,0,c2b18b5776396bfef6f46ba46d642b2b1e0c1272deef3ba502a0843a1f9bb7a1,0
NCT03976609,0,2e0dcdf60b9ad6eaa2f94742581e167085de195dac55e19ab13a8badfbc81c69,2
NCT02845180,1,f8106ebc5858c95afeb6a5728e0f2b03f237f70ebce4483458f213f09fa4995d,1
NCT01994811,0,6e2a4fe5f5d861b5b06592b4d1c808d71977e96ac3291d5b798371e608d04202,0
NCT04132219,1,35db3d68bc4c8bd4c881a65ee46865da1033e7067b3bbf5a4b68ab2dc8ecafc7,2
NCT05373732,0,3b05e918b254d242cac4b6120e0066c1576975286039c44be808285ce1e7bdf2,0
NCT04339803,2,d885078b71e122b1f385eb92648ca27383164572567f01081d8d2753d9d69b92,2
NCT02700711,2,badd96f7303431c4ea77b7271a55c7d4eff5600e3034cc858d8a49ab9057523d,2
NCT04655651,0,b88830d38e4f76ee0aa4788f1ff5b7ef949736ca6d52b2e91944b0ab25475907,1
NCT03988972,0,6004f2128bd3a78471d2a935a96401132ccb13584acb3715b5611b58575800e5,2
NCT05820971,0,1be680e001bec08b76e6633e2043460a53515bb71395c4e5bf84c3c695dade1f,0
NCT03072069,0,634caba14018f36c8bb6207c29a8b185b433efe0d047611a0b12d2cb28d7b317,1
NCT03881865,0,8cbb809df61ab2887ff78a0056e608c318da9a717a1859fe324a8a95c1e25001,0
NCT02740504,2,cb3b6d3c07dd3191adcb81d9629ea9e9dbebe3811a93ae6a796f90918f714a1d,2
NCT05852899,1,730be39f2cb36cf5b7f6061aa03630821664d4a20bfb258bf380f9a6cd03d79c,1
NCT05932433,0,85769dc055ecc72c37ef235f815ffc8abf19491bb70b3396d49091c65fc3d1f5,0
NCT03931512,0,c5459757384dbea081844e8b26bf7d293ae45eb8a0b39459b24facadc7aa47a3,0
NCT02162953,0,1c25b3c032f4a01861e863bc89fda31e0817c65df0503685b06b3a252773fa63,1
NCT05434143,0,b01c3e0c2fe46264b7dd265298251006310b70e9b037de9d5ca3a67e9ac136ac,0
NCT03703687,1,0cdd2de07910cf12a38ab65c3a07799ef1139c30babeb634bb5c56f22c08b5f4,1
NCT02741674,0,34985669125f99abae2b2c95635b7d0e388b592c5a8a8d5d2308f522c55f4759,0
NCT03322930,1,46cb83a185c93aef0bef158d446eba6f745ac9088df12d8e1ca6bf4c8d392ae6,1
NCT03144388,0,7704878cc38f1f6fcc1415ee80a30ba89e862175090a7de77607cba3aa6615f4,2
NCT03350204,1,eed568756974e6b561afab0a1a169c8a29cfecfbdf11c2047ab869168c2005b9,2
NCT04654442,1,2a12906ce67db103c8f3dc69896a372e8ec9dc573341379be768fe9f928e6172,1
NCT04700410,0,a140e2972b6933793e471a564d4f436a027f221c66cda591ba14957a34bd9f65,1
NCT04005495,0,68f5498548cde322dc47003fbf7bc2920a86691da5b9c97086e25079d2ff69b1,0
NCT04518618,0,dad3abb513f883d3096be0cdcd76b2eb906de1d08830a763091270051b343346,0
NCT04571463,0,c1e8a9e790f12bb4e133077cd10c89cd8f3ce9171a27ebdf7335f33e08c1070d,0
NCT04167410,0,d508f0a8ef07bae3c1be4ef4a5d5fc341fd0615242459a4a318f4a26867f1373,0
NCT02947178,1,fda644ce83209a11db32ed38a91b1e8aabb3797a160a78e7718a0f312806b85b,2
NCT04572412,2,50142119023ae337e47ead7c9953fb238e09ca287fb43a4a44e036e4c4b24e74,2
NCT04384536,2,77be0b48a414f320bb7e64d38c9dec1c2d09d45dddb6f1af7f0767c54b28f167,2
NCT04015037,1,5f5c040122e64314089f29014c35be857f2e6ce6ff11f7b1f8a1d218ce522f06,2
NCT05927480,2,c4c0edb7e51b7a0113ebb3e75d47cfe7b9c40af24023c851c4fde44d5481dd37,2
NCT03531567,0,64cfd36436272601eea4bb4aae1b39773a3ad82c67c2f579d816b03ad26fa15a,2
NCT03848221,2,225ce4b17b65c7bc0d38251b61826649b1b631fa388dece106a33032bfb01f19,2
NCT03547011,1,a5ec26e6bf04d40f2b65aa6db1ae7be1c00444464ca36dd22f475868ada8b974,0
NCT03213496,1,07b76210100c3548d3d1aabe853adbeb1598fff0f319e473b8ece031c258c0a4,2
NCT02528305,2,646b6a4dc6d3e48a3a9da07c9db9a33bd176ef0667e9357e50a6c6ca1dec023d,2
NCT05984173,2,926ebe6a35dbc7e119a74ad7efb7420b424972db0497033ce42c51671844d603,2
NCT03538626,2,1d226145c8e82768414dbac8abc14d6a2aecf9c8759f3519b237a3c293992174,2
NCT03628482,0,9add2e2aca9d8ab70fdcdbbd4684a78e846e957a0db38a5faf5569e0688f318f,2
NCT04521374,0,c6c75e451cfb7ee986282c848f9c40244a051fe389f61206b26eae7819035f23,2
NCT03153930,2,fa1789cc5195e989427136becaa97388b19fc733cb46b63315a6c008ec73973f,2
NCT03720847,0,79c39051831ad9ff48ebc91c069334dbba8cfdbb2d86b731e2ff2facedd74c53,0
NCT02916953,1,8551043cbbd19eec41d32caac2a695317d673eb485f286022627f0d9283bf146,1
NCT02390245,1,30a8fb8770df8033a43bdd49944415f1cc010560aefa0f063342d8588b27e6cc,2
NCT03416088,2,87471f10c2b587e9826ba5257aef7d53d0aeab6b9c6c425b525831c1a5cabe21,2
NCT01657344,0,71cd5653d742db8c32180a679f3557c3abc7cb0a9eb47414e34fe7fff0d3b520,0
NCT02647294,0,e0bea5d9f153f7cc104967dde356f97a1037246e143f2894f0404e46d26aff0a,0
NCT01786486,1,e5080641e5179be70c131d4db6cd0bf6e84a2297d3ac74b310aaeea352d69e13,0
NCT04463043,0,69f5f9aff103c44b9007134ab5d2515f6a1514ed78cac682336d97abbb7692b8,0
NCT03351725,2,3c21f51a610ab07b9d834e5ab74e77efc87067f2768351925cb8b9c7290af17b,2
NCT03041818,2,3df73480d7bc0101f3dfbb063235fa9e5c93b54a13509ef8209276703e3b70cd,0
NCT02756169,2,b711f93f14344051e7ba79b03374596a8967c792a35f58b65d6d598241e5882e,2
NCT04941053,1,3048ba9a6d8c30841d0fda63e2cbe5874d97402d493eb9e127c638b4a99e22b1,2
NCT04858191,0,752bb6ee5e77801b3e493c40b6639858fe6aa77ef435083737ea65e649c73b8b,0
NCT05386667,1,b957c206dbe1c75412ebd08dc981061bba1ee0afa64c59b4f022f338e1eba856,1
NCT06123507,2,ddd86abd48213611297ff4089ed17dbfd1ac059e435ee53c12040b604047e670,2
NCT05349994,0,82417cc771fca5b21969ad72b2a973bf9447949b1818e0739363158395e0ae1d,2
NCT04259073,1,d6bf0af7e2e5a49795e5bc98fc3dd7f1ccc4b1c0cfb21f38c671deda3a9ec62d,0
NCT03925623,0,53e097857eeec70c81a5d284188948eaf79921a81ae6f86b9ef7eab954f7e192,0
NCT05963334,1,3a5889834ef4a0df7383b8f99e92b77eafe1d47d4eda11585bce2f06f2c2160d,1
NCT04108611,0,3041cc157fb27b8313576b6e05e556e3eb19fef5be6793f6cdd10beb114fc1e6,0
NCT05227781,2,13d60d7ef6b626e5d8f03fc6344aa17f30f14009873fbcd9cef2210bd3c59f3c,2
NCT03425266,0,d48950eab0981c692f3c0ac183a20c87a46c8d48c05c67f78faf866e3f1f66c6,1
NCT03760510,1,25fcb1b49edd8c05ca7cce4db2ff00e092d71f586c4182a94a5614390fb48577,2
NCT01938391,2,4cb95e9a0767b549d23a0a46a6f62df2b7514feed4d92d5ffad8c85858096358,2
NCT05150171,0,2b26b37fed186f1a2a43f8a9b5417ed0caa17ec9f78abf9a8cac2ac8f0dd5b61,2
NCT03929562,0,ab353f5548551c39c42a70cbb556e63a42000ecf8c808960dc0dd938e0c3a02e,0
NCT03303001,1,7df13e2b8e77357042b339358b981f7a14fdb633d106b36aab38ebd8631f9dd3,1
NCT04809831,0,caffdca71be5d02516fcfa724de3661240e367bf571be026a0afdfa87fc6b785,2
NCT04894162,2,ac4eefa78e5e04f7b79f91f9b7dde16b7e2051b40e0423c6b526d31ec01cae9c,2
NCT03786341,1,7d78a62140997b7784ba0c2601c526accefc6980f78ee7581b0fb9a60b426220,1
NCT04135261,1,ac10edb67bedf53d3e355abe2a1e2a4f92d62bc666cf5cb0f9f515c7ebf8f0bb,2
NCT02731820,0,5dba70162375748918c7434fd5d8342ec7b9e3aa73eb99998721ff2f67f1326d,2
NCT03322761,0,b6c3d8cd8c27ddf3a12ed4b2c2e0e11ec4a94593088140806e1518686e4869ca,0
NCT03573479,0,929b89b535b6e68220d53016b4d3677f0a08da5b0d19c99cfb7fc8660d5af7e1,0
NCT03656978,1,4d3f1bd6d00cc872436c67c8495d564eafb70a13287e031e7ecd2ca75183fb4d,1
NCT03612479,0,e31394f83f0f40fff754996d7898d70e87ba36b716caa76f52370dc93c87bf14,0
NCT03439878,0,e8900cdf970f2eab987db58cbc149e0b5c4ba37f9cc1283f26343e2bf06ab105,2
NCT03622918,1,6c627e76542dc15a8bb5b140bed6c3cf108d9d7e609c8312b292cc6b58f4f822,1
NCT03419845,2,b4af9a2a6685471dc988ac69814b8f00524186b41cbf0a1e171b4bcddbd0d35c,2
NCT04879459,2,17ebf2b3616e26d591e11222c7f39b590e682236e9d4685c9a746e069c12c5f3,2
NCT03466008,1,6370821f91df62ea2c12b36f51044354ba4a8200885d9c5ebd31527f88ce8b2b,2
NCT04234152,1,e1a2d8312d41ee967073f1f7c7d79dfdb575a3b6bf649185e7edebbe8c834773,0
NCT05571930,1,fb8eeef2c3262f6551d6c86b65702e34c7652e8da15729d2b2e3700718ceb1f7,2
NCT03080259,0,a9bc5f4551fabce19ccbb8fbe26489b6e60b06b49f5ac4bed351f8ce1dcab6b6,0
NCT04441229,0,08f48e32eb1bf163c1a43078cd5eeb1b87a4ca38ba1d25991f53d59c966aaa99,0
NCT03448159,1,622529c4f3f3977a489bbcfbcf6478373feb3e0d3eef4fabf4cd526035d7babd,1
NCT03539770,0,dad8e89102f6d5dd353431afdb4b79d76e3c6ada96f6abd0f98cf24b2d90c6c6,1
NCT01884285,0,18cfba6e5fc92cc4276c952717f9015ceb268204e8a6afac16513d35544ce71a,0
NCT05336734,1,1441e4dd8d277932ade8b85e79119d04df47e704595f094592f888960e839044,0
NCT01905072,0,3331a6fb79c580972a3924d9bde1484007c323fc05ae43103778cfd729c6d6df,0
NCT04919577,0,7e779ac23627207d8924f98fc43de51635fcfafc08e50f3f2ef48eba86bea417,1
NCT04515745,1,63cea53d7c916f2467d8c90235e7bd2302c52303fabcf2c914937106dd0759e6,2
NCT04295876,2,0367931b3f9a9ed156580618f6a7fba636b27de1a73cf89ede34a75df9b281e9,2
NCT04165278,1,3ad39c14715de261addf366540c66a5058df72564f64314e65db5c28f03e1748,0
NCT03061474,0,de46eb3ffeae0f96e300f0239ccf012ea1a06da2c95709cd5c878e444226ba84,0
NCT02107950,0,35be93287cb6f9276e9dea7cc0e5016f8128125c424ea6b35698da18b368626e,0
NCT06031701,0,11015de240499e0fd9a15215eb3fe228433e8c8ed40fdc25a3a3f99751cd3ecd,0
NCT03490851,1,044bc134654fe40d92e3d845595b1f59d8b648284e1fa741448777bda6a9e3f1,0
NCT02761486,2,4ac730bf3e3d1e84ae0870b844b23491e64cb1541601b7512ef5b4331a85e9d0,2
NCT03331458,2,8cbcc493af37f89fa06d117b1c5b7d62436396403c537099013baa95a974fe85,2
NCT03257527,1,b50a9d4bf0068c82dd9ff42e3e55e4a7640e7a4d4b64764ace20e604c0e068c9,1
NCT06034730,0,fa841a1d655bd86f914aa0893f385bea57e284b443b4b7b67d4e83d2f52a06fa,2
NCT04052464,2,9d491f97d22d9eb6765d815f60c879a76095db21eb8c5b92888abf0550f5c2fa,2
NCT03782688,1,c910d7a180e6ac2d0ed3d7ad101f7aaff144ea0fc709421e275aa3f322b7c4b9,1
NCT05049577,1,aa32125763dfd2d863628d9bca52a1a4f13316ddebab3857e425313c7f00db87,2
NCT04711356,0,1fd88f642f3fab5af72162497838459a7073496927d2e08b7d5bacee92ff0688,0
NCT04083391,2,65013f32bdbda13b2e5fa795bcfe60595c51be5a6d534ab54c1e5cc5af0a746b,2
NCT05812664,0,4d402be2d03c10e6c11c23458bd981f4abc098a3a3ca3cf475f0acf6ce8b23e2,2
NCT01087307,2,cf8222052dacc08c3c180671edc8feeb9bf8322386f2626e4972c2da23dddf3b,2
NCT02485561,0,76e91e7290ff7e13964e33b4baf60ec4aaf583f2e25290066ee3d55cf7f81474,1
NCT05449782,1,8450632205cc1dab573756bd9ce8f91ae55966eb5b1a384d4c4580ea5732ec41,2
NCT03033836,1,bf730fc8704351a9bce653f0dbf181c62d77c90844018429f9c4815fa76dc746,0
NCT04425343,1,8bf530529baf1754a82c3e7c3d2152325fc260bedf6fd458ae028bcd35a60e7f,2
NCT03407586,0,63a9ef4273845ddee1c07096910e2b7f0810a838345ff6d56138d731662fb653,0
NCT03019965,0,1250eb3e8b38dad60d225aa79743e045a945f36d844cf2611c57134b77d0fc29,2
NCT03921281,1,2e4dfb698976f7400f5e6543354c23426fb150aa6d2fad82de84cfc7874f4ed7,2
NCT05895760,0,977329eb3d6fa66df77c7015e093f4a443dcf0b09252540e2dbb4e48cc649a35,0
NCT04705662,1,4359253f12afb846918db0e5b4ad65fb8a775892e37f5a2ddcf722a29a6a3232,2
NCT01959464,1,f9867c072c02ba473fb95e99de3049f383ab25ade9f6074e5f7f226eb799aa5f,2
NCT03405025,1,7ca92f7c125954a0b933c32ecb0d7aa2440a5607aa9f50fc0585a5677cea7a87,0
NCT05322915,2,56313f3d3e0939d20d0f4721077f48d9f54dc528c39f25778c213bc2a2489ce7,2
NCT02403817,0,cb071ba9c4108fb90afcc2fd742301c4af440f037edd88085d7a448141d1ed33,0
NCT03962348,0,c8be02bdfc272dba3916765c48953f3865b25a50b99ca870b2c3b04c3b032193,0
NCT03732586,2,40913c80012f6bd49b390bc3a6f338a6e68febb2b1c247e6ac74c0d444743e3a,2
NCT02071940,1,24dcc10fc096f18715b22b561a73ef182ba11ffad9422c1615156b8831221bcf,2
NCT03146689,0,f4d54ca78632ea453573dc2ca916edf0ff5b3b80b4fa3e9fd80b2d822006ed2d,0
NCT03647215,1,05b69be6aa533e7860ad1ada4076abf8630b865881d9c47c24ef772b8ec3decd,1
NCT04107415,1,977ca24846148bd192b09b5edbf080d5cd2a80d2c0abc4698fe4c872a1a8ddbf,2
NCT05839093,1,b76b1cd95ccdc7ad678377f1bd397c493a2add4b8c71bc10f94db6cf5e4b0b54,0
NCT03582449,2,079d7d2960e7793c5284384e85ececfb2e077f44f4170eb402665c628f1d7e8e,2
NCT02689063,2,098f6c79631089abaf82309c52f8b81db7b70c20e41c7f72e8db076691308330,2
NCT03504371,1,7a53b39d78fea1ece48503c37b9df1dd7d07186f807b0238dbcea2e447c85897,0
NCT04932889,1,0ec7a12f42fd6b8426ce0ec96a60498214d0af748d2d2088f61e4a1b02700e48,2
NCT04359758,0,e5335b0d1867b316b08223f0761898bf6b0b9b6e328d5b3d496d831ff7126cf7,0
NCT03874754,2,77c1a9c5fd017be1fd40be2cef28c3c8c3d2eda9471269cb3223f0b7e4747de7,2
NCT03021174,0,b0eb6e7b13305e69373ed13e3ea16a5984bcad216ebf7feb5fffc3b45e631c15,2
NCT05071287,1,bd7aa88b0ea334708f40849cb5e5b7ca6dd950053397c0d397ad9de0d996a594,1
NCT02745535,2,88dac9fa9ec614f3a76457e17ef6628e146d74be465d1a59b459317cc371c282,2
NCT03336190,0,70af64be5ac407e735a8a313df12f2fdd1dd575b3dcb66bf134c7d332107454a,1
NCT04606888,1,714a6f1cbf9842c8400aa8e94492d4c6aa52c86e178a7fd1483bcf5b71f6b385,0
NCT04728620,0,76e67bb258bf4657a95398a4a28a621d137ba4df4afd9496ec0b2f50ae92d93d,0
NCT05363358,2,edd0f633f07812c6ca7c8366d2429a4804e7de8681f4244befc1283f6183e867,2
NCT02777021,0,4d570f24ceb51919ff179d353297330bfd70b2215cd9e9a25edb572ebdb4c70f,2
NCT05549427,0,fd82aa8b7164bb4fe0ee2ec1e420bca482138e8fb0e4a5674fe4ba5b93bdaf20,0
NCT03815006,0,1fda57f9b2c58c5ed49ba23f5da4d09bd1db49c01691ee9bf470e116f91b0fc4,0
NCT04681209,0,65fabadfebae35bd8465492fade162341181869cdff141a36ea462a593f6f1bc,2
NCT05472935,2,c72eb2dcc673381ee0a7d8eeb826db59a18dc344ee28fa0879ae66fccaa28a40,2
NCT04078087,0,a2d72f0888b0da24d694e68a85c651b59c943457007e8e1af775cb79f14700e3,1
NCT06109740,0,df67e83e02204117795ae6e3125e94c439b5810f619b34202fab8de099e6ad62,2
NCT04812522,0,fd77f6dc2e4dfe879768087c834f713f5f14393eb309bd00eda71f10cf83f542,0
NCT04525430,2,e12a1f06a77fbb224aeffb30789b414402eb85bbc441115e47a9e786921225ef,2
NCT03769896,2,579ba28389a7a0cd7c005995b6004a2f88a501a9b24223e4c3a9a0f4d42667f6,2
NCT04426175,0,a23ee1df5209e25aa49b7c45673c919ee911b1ff3066b3eb36f395969ca4ff37,2
NCT05332145,1,0960e14b7fa28e79db5ed7a1e3fd281c175cf026bc6c72287079bcd00fced636,0
NCT03250650,2,1ccbe180d0498e3ae83dd8bf076bb48180e323d1c8bcc79fe15f8f283791cf98,2
NCT04013984,1,e2f99ae828313f1725fd7fe835e9367aff97956467e8a50dc21359c1c6785ee5,2
NCT04362943,0,fb08b7ae7c648f22a63bfaaf9061d61d877840f126a9a6995d6f4251799d57b0,0
NCT04420000,0,3d0966524e94c1d9be71ff1e4dc385d167e041c116afcc38d032cad9b03c9e83,2
NCT04201756,1,e5d384c3833125755e5fd03f867976440903711cd2f597d623dcb81790e56a08,1
NCT02972073,2,8f7b0076d1b8314339f7eae92a67c4ac98ad723dbe8108c55cb7e1b38527fd8f,2
NCT02926950,0,d6304ff7b392c3703f640c5c7e0e955f6d6fb64cbb5028cbb1f94b25040a0abf,0
NCT03944889,2,602ecf016dbdbbe38e60202f317208f8aa5f3b412735b184755560f67fbbffb7,2
NCT04810429,1,df501294aadd0244e68d914b6425ad0d82196350c13e9cec7d58ee833264bbdc,0
NCT05113498,0,1547588a97e03e921f5168d2841dfcaf229b4ee74f59727a6e752f8e6fd84693,2
NCT03209219,0,e9333635e1fb427e2e5a582cfb273b4b597246a8f82a90f7cb432ae9909b1e48,2
NCT03238859,2,0091176864960fec9bf505440dcafaae11ae3e94f231b74c4afab42f6aa6e018,2
NCT04749953,2,b49105d0aab37ab35fbbe1898ceb6c8e1457b8c4cd894b2d4c1117fdbcf8b8e0,2
NCT03406182,1,f51bb4143984539340a83248b469b3b27995884e485f9e6b65dbb28e18172328,1
NCT02849548,1,95c07cf6c1060555242767ac66cbc8cb2875b469c61e061b3925b8c29bf47b96,0
NCT04871230,1,af620d1ee664feff404eee0a6fcf0d8b2e067282a10c1bdadbdef11baa647eef,1
NCT05637632,0,3e071f4c89c5a83bb74b7513acf32f63186ce5af6a6a3211a7f580ee63f27825,1
NCT04052217,1,3e551a309a27368fd3ab9ce0204895b3d87dc773133baa3a01a082b738398d12,0
NCT02949713,0,716b22f1348f06bd47a0870d15145733adfb86202362ebd2706571c37dbd6462,0
NCT03810430,1,bdd4cf3ea44ba52b1a6d4e1150f518045550701baa4d918bda6e84e06ee2a960,1
NCT03445156,0,3315278f849dc5fec161e16f8fc0b69dd5f0539261077ddc43e2c1861a29bb72,0
NCT03545594,2,8ac6225df43f968bb493fafabf6496896175491fe2d0ceb5c17c89cacfcef820,2
NCT04761094,0,dd9f47f2fd5249ae5de7ee2fd5aaaa8677e24dca3560c2e2364704efc3c5c2ed,1
NCT04299867,2,75d3fcf91496c5f6476dd1a8396faaaba58a544f8ab964f013062375f9d89676,2
NCT02541097,2,8f31e388ddacdb2458af4055d8fae11bcdacfcf819b08d970621de49fe6a8010,2
NCT03157518,2,39cf0684446a390952681c149bf518adab2b383abf1e4726fe99b7f8cc12bf8e,2
NCT06074172,0,d97712d7dba293f14057897a3f6f9b9189a8495865e13cc46dd74c69b8d7fe57,0
NCT04449601,2,8b69bcaaa0e2f2014491deaf310f4f0b827a3eb0399f7192615c8369cbcd3efe,2
NCT03515772,0,03bcef5d0124e6e90513e57a0714ccd8cfb775e9d32be6f090a9248ce781a289,0
NCT05603117,0,77ffd8610092e59616d65f1884e74631f980e51ac9f9cdc18f2e2cf8a30f43f8,0
NCT04590495,2,095b0ac87b12d139f983bf0ab0e9fa447aee60f9180beb5dd2fc9387a52cc457,2
NCT04798742,0,69fc1357f251e5d41922dda3fb6d69e66cc50cd07847e931540239d7d97153a2,0
NCT05003128,2,5aeec8dd4bb4d557108a772dd75cfea2ca0bca43abcdc89acaff3b2ad530a76b,2
NCT03598400,2,800b55bcad68914385fe02c11ab0b362a48dd8a1bd0fa87396876534a2eecea1,2
NCT04427683,2,d322d51ba87d4231bfcd5b27aa6e5303a4b3307747cffa5fdf65effd502f1ac1,2
NCT04812847,0,51ab120a71732767e4f1ba6873ea2e2b2c966b2c5506f117764a6c2186f29846,1
NCT05324995,0,0aa716b354ff6e2e22e80f77bf8dca7de466c8b1d0832793cd28dcd970971fcf,0
NCT04800783,0,c35159105586bc1d8fe94ab9f0baf99045d3378d9d3eaff267560ac9ef1bb81f,0
NCT03852602,1,67d5bd9716b2930d0ce97a08348c756aaaac2fddf9835209083c88d3f1ae0169,1
NCT05938764,0,76b264e467cf1edb5a19adf1ab6e93665ca9068656d1c3596d805e4a0e0be415,2
NCT05948319,0,b9487f5279bd5925f751e485ab1e96689f2447935f98dab695ace16bd6f019e1,0
NCT03910504,0,370ef18deabd8bb069612fe43dc5e06f64867d936154022600a5dfbbd47ad4e7,0
NCT03923309,2,14fd6ace608484c9299e68898510bd30b7ec38195c152f42d356670b5dd20927,2
NCT04664426,2,b5c3dcb7998e4175231c1b74ed549aae085c55d12857fb411102a52b12e26e47,2
NCT03389906,2,ce9d79b29b7247b86451a3e88d39a2580e2032d85a2a69c49c08695d7a50c2b9,0
NCT02143128,0,b8f238ef0e5839e489cf4189da5b1af039ecbc42e229839411147e30f7a0a30e,1
NCT05144477,0,e2cbf78f59f85346a3304d7fbfc44597ac6fe33e8382fe68c13c31f9547b95d0,2
NCT04789421,0,45844172caf6c89d0be2e800b804244180e1fc92b26c9b1b56998b5fc7e498b8,0
NCT02984072,2,6a2f62f359e4300969603768b4fc56385e60a80350eab40f641286ed483679de,2
NCT03214822,1,91584c8e303d0e9172688642098f621bf7ffdea9d908ed716a77b24c92b1866a,1
NCT06011564,0,19078147f81d61a019acd5bf91baec97d633814fc212920dd0272d69388bb098,0
NCT03003897,0,8556f155e909c38f3982f519017bd5e7e1da2dbcf8ae0b25e9f5a5c1289cbcd3,2
NCT02804191,1,b155ffc5803d9ff68d83b16aa6cd12e6e882f217246ee059f50d32f315ab5c23,1
NCT04808739,1,855f42b43e2c52a331e0c0bf6a53afcfeeb561445a504ae3df940605cecee6b3,2
NCT03429608,1,4799b79b102f94bf96d1ff22ff94e6f1b25757f11b8d35fe1fe1d3fee53bdbcb,1
NCT02272751,1,c451941ed1890f4bac464cc0a6e6e04ba5ccd9be0d304a9f04f6346ce59b5259,2
NCT05756465,2,bea16bc8d36c9cc540d74b28dbd369a9b174227bdbed1dbbf73995288363c676,2
NCT03608124,2,566c8a1633811152c6a24efee786bd2b495b4de4b99904c6dfa41cab5accaf8f,1
NCT03445312,2,a48615215d3589d48228c00e5e933be757f40f372583d4ad3e2616fede8f9ac5,2
NCT02531711,0,3cdac6a1c80d8c6fa4f85597a6e13a77d30e78788fc1ebfdccabdc076ccccb4e,0
NCT04036708,1,0ac453ab8508b052a39cf727c8093fd6086c47c30da3618240ebe6ae39134619,2
NCT03152760,0,a05ff86d260431914ef451066f3cd54b8d0ec9402bc270fa73ede51bed31bcf6,0
NCT05683925,0,4d7fe2f8fd0b0f7d25ebe6cc576973e8972a0d21e5b6f8cbc796f794454a59e9,0
NCT03212118,2,e0c41d5fc99ad9a386af1082c490e2fbd056ad5059a63461d6ce77a345e90265,2
NCT03993119,0,0da2ec68c55f35a10dd17e0ba0ee0c0c7fb2ca1a5d40029cd9d08f6c7939997e,0
NCT04595695,2,aa5710815829ade7f6d3404f86b9b8cf5e746c8ca3a20204a766949c54059a75,2
NCT02010125,1,200c6c4647665891015a72154485a018d5714e51b6085de7f23f9ec6f25a6a81,1
NCT03185156,1,31a9ed927be51b86a9798b8d86ed3663324c561c9923b1109117ca5c8ed33c68,0
NCT03756883,2,3cbc783d4ad6201e965f4d307d950ff38a2c5696a67e35b8b7bd75fa60589d02,2
